I Adore Mi Amor - Color Me Badd
I Live My Life for You - Firehouse
I Look So Good (Without You) - James, Jessie
I Look to You - Houston, Whitney
I Lost It - Chesney, Kenny
I Lost My Heart to a Starship Trooper[w/HotGossip] - Brightman, Sarah
I Lost on Jeopardy - Yankovic,  Weird Al 
I Love - Hall, Tom T.
I Love a Rainy Night - Rabbitt, Eddie
I Love Beach Music - Embers
I Love College - Roth, Asher
I Love Her She Hates Me - Worley, Darryl
I Love How You Love Me - Vinton, Bobby
I Love How You Love Me - Paris Sisters, The
I Love It (Papi Aye Aye Aye) - Sure, Al B.
I Love It Like That - Backstreet Boys, The
I Love It Loud - Kiss
I Love It When We Do - Keating, Ronan
I Love It [w/Charli XCX] - Icona Pop
I Love It [w/Icona Pop] - Charli XCX
I Love L.A. - Newman, Randy
I Love Me Some Him - Braxton, Toni
I Love Music - O'Jays, The
I Love Music (Part 1) - O'Jays, The
I Love My Chick [w/Busta Rhymes & Kelis] - Will.I.Am
I Love My Chick [w/Busta Rhymes & Will.I.Am] - Kelis
I Love My Chick [w/Will.I.Am & Kelis] - Busta Rhymes
I Love My Friend - Rich, Charlie
I Love My Life - O'Neal, Jamie
I Love Myself Today - Naked, Bif
I Love NYC - WK, Andrew
I Love Paris - Sinatra, Frank
I Love Rock n' Roll - Jett, Joan & the Blackhearts
I Love Rock n' Roll - Spears, Britney
I Love Rocky Road - Yankovic,  Weird Al 
I Love the Blues and the Boogie Woogie - Craddock, Billy 'Crash'
I Love the Dead - Cooper, Alice
I Love the Lord (Preachers Wife) - Houston, Whitney
I Love the Nightlife (Disco 'round) - Bridges, Alicia
I Love the Way You Love Me - Montgomery, John Michael
I Love the Way You Love Me - Boyzone
I Love Them Ho's - Eamon
I Love This Bar - Keith, Toby
I Love This Place - Cassar-Daley, Troy
I Love to Boogie - T. Rex
I Love to Love - Charles, Tina
I Love to Tell the Story - Gospel/Christian
I Love to Tell the Story - Jackson, Alan
I Love to Tell the Story - Standards
I Love You - Dennis, Cheri
I Love You - Richard, Cliff
I Love You - Evans, Faith
I Love You - McBride, Martina
I Love You - Beatles, The
I Love You - Climax Blues Band, The
I Love You - McLachlan, Sarah
I Love You 'Cause I Want To - Carter, Carlene
I Love You a Thousand Ways - Frizzell, Lefty
I Love You Always Forever - Lewis, Donna
I Love You Baby - Original, The
I Love You Because - Payne, Leon
I Love You Because - Reeves, Jim
I Love You Because - Whittaker, Roger
I Love You Came Too Late - McIntyre, Joey
I Love You Love Me Love - Glitter, Gary
I Love You More than Rock & Roll - Thunder
I Love You More Today - Twitty, Conway
I Love You So Much It Hurts - Cline, Patsy
I Love You That Much - Sider, Lizzie
I Love You This Big - McCreery, Scotty
I Love You This Much - Wayne, Jimmy
I Love You Truly - Martino, Al
I Love You What Can I Say - Reed, Jerry
I Love You, Baby - Anka, Paul
I Love Your Smile - Shanice
I Loved 'em Every One - Sheppard, T.G.
I Loved Her First - Heartland
I Luv It - Young Jeezy
I Luv You - Ordinary Boys, The
I Luv Your Girl - Dream, The
I May Hate Myself in the Morning - Womack, Lee Ann
I May Never Get to Heaven - Twitty, Conway
I Meant Every Word He Said - Shelton, Ricky Van
I Meant To - Cotter, Brad
I Meant to Do That - Brandt, Paul
I Melt - Rascal Flatts
I Melt with You - Modern English
I Met a Friend of Yours Today - Strait, George
I Met a Girl - Wheat
I Met Him on a Sunday - Shirelles, The
I Might Even Quit Lovin' You - Chesnutt, Mark
I Might Just Make It - Jefferson, Paul
I Miss My Friend - Worley, Darryl
I Miss My Mary - Ketchum, Hal
I Miss You - N II U
I Miss You - Blink 182
I Miss You - Presley, Elvis
I Miss You - Haddaway
I Miss You - Hall, Aaron
I Miss You - Klymaxx
I Miss You a Little - Montgomery, John Michael
I Missed Again - Collins, Phil
I Move On - Show Tunes - Broadway - Chicago
I Must Be Seeing Things - Pitney, Gene
I Must Not Chase the Boys - Play
I Need - Brooks, Meredith
I Need a Breather - Worley, Darryl
I Need a Dollar - Blacc, Aloe
I Need a Girl (Part Two) [w/Diddy & Ginuwine & Loon & Tammy Ruggieri] - Winans, Mario
I Need a Girl (Part Two) [w/Diddy & Loon & Mario Winans & Tammy Ruggieri] - Ginuwine
I Need a Girl (Part Two) [w/Ginuwine & Loon & Mario Winans & Tammy Ruggieri] - Diddy
I Need a Girl [w/Puff Daddy & Loon] - Usher
I Need a Girl [w/Usher & Loon] - Diddy
I Need a Love Song - Babyface
I Need a Lover - Mellencamp, John Cougar
I Need a Man - Brown, Foxy & the Letter M.
I Need a Vacation - Howard, Rebecca Lynn
I Need Love - LL Cool J
I Need More Love - Randolph, Robert & the Family Band
I Need More of You - Bellamy Brothers, The
I Need Somebody - Presley, Elvis
I Need Something - Faulkner, Newton
I Need Thee Every Hour - Gospel/Christian
I Need Thee Every Hour - Standards
I Need to Know - Anthony, Marc
I Need to Know - Petty, Tom
I Need You - Beatles, The
I Need You - Yearwood, Trisha
I Need You - Rimes, LeAnn
I Need You - Anthony, Marc
I Need You - Jars of Clay
I Need You - N-Dubz
I Need You - America
I Need You All the Time - Blackhawk
I Need You [w/Faith Hill] - McGraw, Tim
I Need You [w/Tim McGraw] - Hill, Faith
I Need Your Love Tonight - Presley, Elvis
I Need Your Love [w/Calvin Harris] - Goulding, Ellie
I Need Your Love [w/Ellie Goulding] - Harris, Calvin
I Never Cry - Cooper, Alice
I Never Knew - Gaynor, Gloria
I Never Knew Love - Stone, Doug
I Never Liked You - Rogue Traders
I Never Loved a Man (The Way That I Love You) - Franklin, Aretha
I Never Loved You Anyway - Corrs, The
I Never Met a Woman I Didn't Like - Cox, Don
I Never Picked Cotton - Clark, Roy
I Never Promised You a Rose Garden - McBride, Martina
I Never Stopped Lovin' You - Azar, Steve
I Never Thought Your Memory Would Ever Go - Greenwood, Lee
I Never Told You - Caillat, Colbie
I Only Get This Way with You - Trevino, Rick
I Only Have Eyes for You - Allen, David
I Only Have Eyes for You - Garfunkel, Art
I Only Have Eyes for You - Flamingos, The
I Only Have Good Days - Roys, The
I Only Wanna Be with You - Fox, Samantha
I Only Wanna Be with You - Bay City Rollers, The
I Only Want to Be with You - Springfield, Dusty
I Only Want You for Christmas - Christmas
I Overlooked an Orchid - Gilley, Mickey
I Owe You Nothing - Bros
I Play Chicken with the Train [Cowboy Troy] - Big & Rich
I Pray - Perez, Amanda
I Pray for You - Rich, John
I Predict a Riot - Kaiser Chiefs
I Prefer the Moonlight - Rogers, Kenny
I Promise - Orrico, Stacie
I Put a Spell on You - Sonique
I Put a Spell on You - Creedence Clearwater Revival
I Put a Spell on You - Animals, The
I Quit - Hepburn
I Ran (So Far Away) - Flock of Seagulls, A
I Raq and Roll - Black, Clint
I Raq and Roll [Clint Black] - Patriotic
I Really Didn't Mean It - Vandross, Luther
I Really Don't Want to Know - Husky, Ferlin
I Really Don't Want to Know - Arnold, Eddy
I Really Don't Want to Know - Presley, Elvis
I Really Got the Feeling - Parton, Dolly
I Really Like Him - Show Tunes - Broadway - Man of La Mancha
I Recall a Gypsy Woman - Williams, Don
I Remember - Cole, Keyshia
I Remember Elvis Presley (The King - Mirror Danny
I Remember Me - Hudson, Jennifer
I Remember You - Dorsey, Jimmy
I Remember You - Ifield, Frank
I Remember You - Skid Row
I Run - Slim Thug
I Run for Life - Etheridge, Melissa
I Run to You - Lady Antebellum
I Said a Prayer for You - Tillis, Pam
I Said Never Again - Stevens, Rachel
I Said Never Again (But Here We Are) - Stevens, Rachel
I Sang Dixie - Yoakam, Dwight
I Saved the World Today - Eurythmics, The
I Saw God Today - Strait, George
I Saw Her Standing There - Beatles, The
I Saw Him Standing There - Tiffany
I Saw Mommy Kissing Santa Claus - Mellencamp, John Cougar
I Saw Mommy Kissing Santa Claus - Sinatra, Frank
I Saw Mommy Kissing Santa Claus - Ronettes, The
I Saw Mommy Kissing Santa Claus - Christmas
I Saw Red - Warrant
I Saw the Light - Ketchum, Hal
I Saw the Light - Nitty Gritty Dirt Band, The
I Saw the Light - Williams, Hank
I Saw the Light - Judd, Wynonna
I Saw the Light - Rundgren, Todd
I Saw Three Ships - Sting
I Say a Little Prayer - Franklin, Aretha
I Say a Little Prayer - Warwick, Dionne
I Say a Little Prayer [techno cover] - King, Diana
I Second That Emotion - Robinson, Smokey
I Second That Emotion - Japan
I See It Now - Lawrence, Tracy
I See Me - Tritt, Travis
I See Right Through to You - Morissette, Alanis
I See Right Through You - Morissette, Alanis
I See the Want to in Your Eyes - Twitty, Conway
I See You (Theme from Avatar) - Lewis, Leona
I See You Baby - Groove Armada
I See Your Face Before Me - Sinatra, Frank
I See Your Smile - Estefan, Gloria
I Send a Message - INXS
I Shall Be Released - Band, The
I Shall Be There - B*Witched
I Shall Not Be Moved - Presley, Elvis
I Shot Mr. Lee - Bobbettes, The
I Shot the Sheriff - Clapton, Eric
I Shot the Sheriff - Marley, Bob & the Wailers
I Should Be Sleeping - Emerson Drive
I Should Be So Lucky - Minogue, Kylie
I Should Be... - Hill, Dru
I Should Care - Manilow, Barry
I Should Care - Ross, Murray
I Should Have Been True - Mavericks, The
I Should Have Cheated - Cole, Keyshia
I Should Have Known Better - Beatles, The
I Should've Known - Crittenden, Melodie
I Should've Known Better - Diamond, Jim
I Showed Her - O-Town
I Sing Yeah - Dreamstreet
I Slipped I Stumbled I Fell (Wild in the Country) - Presley, Elvis
I Stand Alone - Godsmack
I Stand Alone - London, Theophilus
I Started a Joke - Bee Gees, The
I Stay Away - Alice in Chains
I Still - Backstreet Boys, The
I Still Believe - Carey, Mariah
I Still Believe - Camp, Jeremy
I Still Believe in Fairy Tales - Wynette, Tammy
I Still Believe in You - Desert Rose Band, The
I Still Believe in You - Gill, Vince
I Still Believe in You - Richard, Cliff
I Still Haven't Found What I'm Looking For - U2
I Still Like Bologna - Jackson, Alan
I Still Love You - Next
I Still Love You - 702
I Still Miss Someone (duet version) [w/Dolly Parton] - McBride, Martina
I Still Miss Someone (duet version) [w/Martina McBride] - Parton, Dolly
I Still Miss Someone (solo version) [w/Dolly Parton] - McBride, Martina
I Still Miss Someone (solo version) [w/Martina McBride] - Parton, Dolly
I Still Miss You - Anderson, Keith
I Still Pray - Chambers, Kasey
I Still Remember - Bloc Party
I Still Write Your Name in the Snow - Atkins, Chet
I Sure Can Smell the Rain - Blackhawk
I Swear - Montgomery, John Michael
I Swear - All 4 One
I Take a Lot of Pride in What I Am - Haggard, Merle
I Take My Chances - Carpenter, Mary Chapin
I Tell It Like It Used to Be - Brown, T. Graham
I Thank You - Sam & Dave
I Thank You - ZZ Top
I Think About It All the Time - Berry, John
I Think About You - Raye, Collin
I Think God Can Explain - Splender
I Think I Love You - Partridge Family, The
I Think I Love You Too Much - Jeff Healey Band, The
I Think I'll Just Stay Here & Drink - Haggard, Merle
I Think I'm a Clone Now - Yankovic,  Weird Al 
I Think I'm Gonna Like It - Show Tunes - Broadway - Annie
I Think I'm in Love with You - Simpson, Jessica
I Think I'm Paranoid - Garbage
I Think of You - Corbin, Easton
I Think of You - Merseybeats
I Think the World Needs a Drink - Clark, Terri
I Think We're Alone Now - James, Tommy & the Shondells
I Think We're Alone Now - Girls Aloud
I Think We're Alone Now - Tiffany
I Think We're on to Something - Emilio
I Think You're Beautiful - Dalley, Amy
I Think You're Beautiful - Minor, Shane
I Thought It Was Over - Feeling, The
I Threw Away the Rose - Haggard, Merle
I Told You So - Travis, Randy
I Told You So - Urban, Keith
I Told You So - Underwood, Carrie
I Touch Myself - Divinyls, The
I Tried - Brandy
I Try - Gray, Macy
I Try to Think About Elvis - Loveless, Patty
I Turn to You - Carter, Mel
I Turn to You - Aguilera, Christina
I Turn to You - Melanie C
I Understand - Norful, Smokie
I Understand - Valli, June
I Useta Lover - Saw Doctors, The
I Volunteer - Raye, Collin
I Walk Alone - Robbins, Marty
I Walk the Line - Cash, Johnny
I Walk the Line [w/Johnny Cash] - Crowell, Rodney
I Walk the Line [w/Rodney Crowell] - Cash, Johnny
I Wandered By a Brookside - Cassidy, Eva
I Wanna - All American Rejects, The
I Wanna Be a Cowboy - Boys Don't Cry
I Wanna Be Adored - Stone Roses
I Wanna Be Around - Bennett, Tony
I Wanna Be Around - Ross, Murray
I Wanna Be Bad - Ford, Willa
I Wanna Be Down - Brandy
I Wanna Be Free - Lynn, Loretta
I Wanna Be Free - Anthony, Marc
I Wanna Be Loved - Ben
I Wanna Be Loved By You [Some Like it Hot] - Monroe, Marilyn
I Wanna Be Sedated - Ramones, The
I Wanna Be Somebody - WASP
I Wanna Be That Girl - Wilkinsons, The
I Wanna Be the Only One - Eternal
I Wanna Be There - Blessid Union of Souls, The
I Wanna Be with You - N Sync
I Wanna Be with You - Moore, Mandy
I Wanna Be with You - Backstreet Boys, The
I Wanna Be Your Lover - Prince
I Wanna Be Your Man - Beatles, The
I Wanna Dance Wit' Choo (Doo Dat Dance) - Disco Tex and the Sex-O-Lettes
I Wanna Dance with Somebody (Who Loves Me) - Houston, Whitney
I Wanna Dance with You - Rabbitt, Eddie
I Wanna Do It All - Clark, Terri
I Wanna Fall in Love - McCann, Lila
I Wanna Feel That Way Again - Byrd, Tracy
I Wanna Get Next to You - Rose Royce
I Wanna Go Back - Money, Eddie
I Wanna Go Too Far - Yearwood, Trisha
I Wanna Have Some Fun - Fox, Samantha
I Wanna Have Your Babies - Bedingfield, Natasha
I Wanna Hold You - McFly
I Wanna Know - Diffie, Joe
I Wanna Know - Joe
I Wanna Live - Campbell, Glen
I Wanna Love Him So Bad - Jelly Beans, The
I Wanna Love Like That - Thompson, Tony
I Wanna Love You Forever - Simpson, Jessica
I Wanna Love You [w/Akon] - Snoop Dogg
I Wanna Love You [w/Akon] - Eminem
I Wanna Love You [w/Snoop Dogg] - Akon
I Wanna Make You Close Your Eyes - Bentley, Dierks
I Wanna Make You Cry - Bates, Jeff
I Wanna Remember This - Davis, Linda
I Wanna Rock - Twisted Sister
I Wanna Rock - Maxsta
I Wanna Say Yes - Mandrell, Louise
I Wanna Sex You Up - Color Me Badd
I Wanna Take Care of You - Dean, Billy
I Wanna Talk About Me - Keith, Toby
I Wanna Thank Ya [w/Angie Stone] - Snoop Dogg
I Wanna Thank Ya [w/Snoop Dogg] - Stone, Angie
I Want a Cowboy - Elam, Katrina
I Want a Girl Just Like the Girl - Standards
I Want a Hippopotamus for Christmas - Peevey, Gayla
I Want a Hippopotamus for Christmas [Gayla Peevey] - Christmas
I Want a Hippopotamus for Christmas [Gayla Peevey] - Christmas - Comedy
I Want a Man - Lace
I Want a New Drug - Lewis, Huey & the News
I Want a New Duck - Yankovic,  Weird Al 
I Want Action - Poison
I Want Candy - Carter, Aaron
I Want Candy - Bow Wow Wow
I Want Her - Sweat, Keith
I Want It All - Queen
I Want It That Way - Backstreet Boys, The
I Want Love - John, Elton
I Want My Baby Back - Chesnutt, Mark
I Want My Life Back - Covington, Bucky
I Want My Money Back - Kershaw, Sammy
I Want That Man - Harry, Debbie
I Want That Man [Debbie Harry solo] - Blondie
I Want to Be a Cowboy's Sweetheart - Rimes, LeAnn
I Want to Be Free - Presley, Elvis
I Want to Be Free - Toyah
I Want to Be in Love - Etheridge, Melissa
I Want to Be in Love - Manchester, Melissa
I Want to Be Loved Like That - Shenandoah
I Want to Be Seen with You Tonight - Show Tunes - Broadway - Funny Girl
I Want to Be Wanted - Lee, Brenda
I Want to Be with You Always - Frizzell, Lefty
I Want to Be Your Girlfriend - Carpenter, Mary Chapin
I Want to Be Your Man - Roger
I Want to Break Free - Queen
I Want to Come Over - Etheridge, Melissa
I Want to Do Everything for You - Tex, Joe
I Want to Go with You - Arnold, Eddy
I Want to Hold Your Hand - Beatles, The
I Want to Know What Love Is - Carey, Mariah
I Want to Know What Love Is - Foreigner
I Want to Know You - Sonic Flood
I Want to Know You Before We Make Love - Twitty, Conway
I Want to Live - Gracin, Josh
I Want to Live - Spacehog
I Want to Spend My Lifetime LovingYou[w/MarcAntny] - Arena, Tina
I Want to Spend My Lifetime LovingYou[w/TinaArena] - Anthony, Marc
I Want to Stay Here [w/Eydie Gorme] - Lawrence, Steve
I Want to Stroll Over Heaven with You - Jackson, Alan
I Want to Take You Higher - Turner, Ike & Tina
I Want to Take You Higher - Sly & the Family Stone
I Want to Take You Higher [w/Ike] - Turner, Tina
I Want to Wake Up with You - Gardiner, Boris
I Want to Walk You Home - Domino, Fats
I Want Us Back - Morgan, Craig
I Want You - Savage Garden
I Want You - Roberts, Juliet
I Want You - Jackson, Janet
I Want You - Mexico 70
I Want You (Hold on to Love) - Green, Cee Lo
I Want You Back - Jackson Five, The
I Want You Back - N Sync
I Want You Back - Cleopatra
I Want You Back in My Life - Alice Deejay
I Want You Back [w/Melanie B.] - Elliott, Missy
I Want You Back [w/Missy Elliott] - Melanie B
I Want You Bad - Robison, Charlie
I Want You Bad (and That Ain't Good) - Raye, Collin
I Want You for Myself - Another Level
I Want You to Need Me - Dion, Celine
I Want You to Want Me - Yoakam, Dwight
I Want You to Want Me - Cheap Trick
I Want You To, (If You're Wondering if I Want You To) - Weezer
I Want You with Me - Presley, Elvis
I Want You [w/Fat Joe] - Thalia
I Want You [w/Thalia] - Fat Joe
I Want You, I Need You, I Love You - Presley, Elvis
I Want Your Love - Transvision Vamp
I Want Your Sex - Michael, George
I Was - McCoy, Neal
I Was Blown Away - Tillis, Pam
I Was Country When Country Wasn't Cool [w/Barbara Mandrell] - Jones, George
I Was Country When Country Wasn't Cool [w/George Jones] - Mandrell, Barbara
I Was Country When Country Wasn't Cool[w/BMandrel] - Parton, Dolly
I Was Country When Country Wasn't Cool[w/D.Parton] - Mandrell, Barbara
I Was Here - Lady Antebellum
I Was Made for Loving You - Rubio, Paulina
I Was Made for Loving You - Kiss
I Was Made to Love Her - Wonder, Stevie
I Was the One - Presley, Elvis
I Was Wrong - Social Distortion
I Washed My Hands in Muddy Water - Presley, Elvis
I Wasn't Built to Get Up - Supernaturals
I Watched It All (On My Radio) - Cartwright, Lionel
I Wear Your Love - Angelle, Lisa
I Went to Your Wedding - Page, Patti
I Who Have Nothing - King, Ben E.
I Who Have Nothing - Jones, Tom
I Who Have Nothing - Bassey, Shirley
I Will - Fury, Billy
I Will - Simmons, Chad
I Will - Beatles, The
I Will - Taylor, Ben
I Will - Wayne, Jimmy
I Will - Martin, Dean
I Will Always Love You - Houston, Whitney
I Will Always Love You - Parton, Dolly
I Will Be - McCann, Lila
I Will Be - Lewis, Leona
I Will Be Here for You - Smith, Michael W.
I Will Be Right Here - All 4 One
I Will Be There - Seals, Dan
I Will Be There - Spears, Britney
I Will Be There for You - Andrews, Jessica
I Will Be Your Friend - Grant, Amy
I Will Be Your Girlfriend - Dubstar
I Will Buy You a New Life - Everclear
I Will Carry You - Aiken, Clay
I Will Come to You - Hanson
I Will Follow - U2
I Will Follow Christ - Crosse, Clay
I Will Follow Him - Little Peggy March
I Will Follow Him - March, Peggy
I Will Follow Him - Show Tunes - Movies - Sister Act
I Will Follow You Into the Dark - Death Cab for Cutie
I Will Get There - Boyz II Men
I Will Go with You - Summer, Donna
I Will Hold My Ground - Worley, Darryl
I Will If You Will - Berry, John
I Will Leave the Light On - Sawyer Brown
I Will Love Again - Fabian, Lara
I Will Love You - Fisher
I Will Love You - Angelle, Lisa
I Will Not Be Broken - Raitt, Bonnie
I Will Not Bow - Breaking Benjamin
I Will Remember You - McLachlan, Sarah
I Will Remember You - Grant, Amy
I Will Stand - Chesney, Kenny
I Will Still Be Laughing - Soul Asylum
I Will Survive - Wild Horses, The
I Will Survive - Gaynor, Gloria
I Will Survive - Savage, Chantay
I Will Survive - Cake
I Will Survive [Gloria Gaynor] - Comedy -  Parody
I Will Survive/Funkytown (Disco Medley) - Selena
I Will Talk & Hollywood Will Listen - Williams, Robbie
I Will Wait - Hootie & the Blowfish
I Will Wait - Mumford & Sons
I Will, But - SHeDAISY
I Wish - Wonder, Stevie
I Wish - Skee-Lo
I Wish - Messina, Jo Dee
I Wish - Kelly, R.
I Wish - Thomas, Carl
I Wish - Gabrielle
I Wish I Could Fly - Roxette
I Wish I Could Have Been There - Anderson, John
I Wish I Didn't Love You So - Perils of Pauline
I Wish I Was a Punk Rocker (With Flowers in My Hair) [album edit] - Thom, Sandi
I Wish I Was a Punk Rocker (With Flowers in My Hair) [radio edit] - Thom, Sandi
I Wish I Was James Bond - Scouting for Girls
I Wish I Was Still in Your Dreams - Twitty, Conway
I Wish I Wasn't - Headley, Heather
I Wish I Were in Love Again - Sinatra, Frank
I Wish It Could Be Christmas Everyday - Wizzard
I Wish It Could Be Christmas Everyday [Wizzard] - Christmas
I Wish It Would Rain - Temptations, The
I Wish It Would Rain Down - Collins, Phil
I Wish That I Could Hurt That Way - Brown, T. Graham
I Wish You Love - Wilson, Nancy
I Wish You Were Here - Incubus
I Wish You'd Stay - Paisley, Brad
I Wish [w/Cher Lloyd] - TI
I Wish [w/T.I.] - Lloyd, Cher
I Woke Up in Love This Morning - Partridge Family, The
I Won't Back Down - Petty, Tom
I Won't Change You - Ellis-Bextor, Sophie
I Won't Come in While He's There - Reeves, Jim
I Won't Dance - Young, Will
I Won't Forget You - Poison
I Won't Forget You - Reeves, Jim
I Won't Give Up - Marz, Jason
I Won't Give Up - Mraz, Jason
I Won't Have the Heart - Walker, Clay
I Won't Hold You Back - Toto
I Won't Last a Day Without You - Carpenters, The
I Won't Let Go - Rascal Flatts
I Won't Let You Down - Ph.D.
I Won't Let You Go - Morrison, James
I Won't Lie - Brown, Shannon
I Won't Need You Anymore (Always and Forever) - Travis, Randy
I Won't Send Roses - Keel, Howard
I Won't Survive [Gloria Gaynor] - Comedy -  Parody
I Won't Tell [w/Fat Joe] - J-Hood
I Won't Tell [w/J-Hood] - Fat Joe
I Wonder - Pickler, Kellie
I Wonder as a Wander - Christmas
I Wonder Do You Ever Think of Me - Whitley, Keith
I Wonder Who's Kissing Her Now - Traditional
I Wonder Why - Stigers, Curtis
I Wonder Why - Dion & the Belmonts
I Wonder Why - Showaddywaddy
I Would - Jolie & Wanted
I Would - Dawn, Laura
I Would - Vassar, Phil
I Would Cry - Dalley, Amy
I Would Die for You - Prince
I Would've Loved You Anyway - Yearwood, Trisha
I Wouldn't Be a Man - Dean, Billy
I Wouldn't Beg for Water - Easton, Sheena
I Wouldn't Believe Your Radio - Stereophonics
I Wouldn't Change You If I Could - Skaggs, Ricky
I Wouldn't Have It Any Other Way - Tippin, Aaron
I Wouldn't Have Missed It for the World - Milsap, Ronnie
I Wouldn't Tell You No Lie - Tractors, The
I Wouldn't Want to Live If You Didn't Love Me - Williams, Don
I Write Sins Not Tragedies - Panic! at the Disco
I Write the Songs - Manilow, Barry
I'd Be a Legend in My Time - Milsap, Ronnie
I'd Be Better Off in a Pine Box - Stone, Doug
I'd Be Lying - Cagle, Chris
I'd Die Without You - PM Dawn
I'd Die Without You - Orlando, Tony & Dawn
I'd Do Anything - Simple Plan
I'd Do Anything for Love - Meat Loaf
I'd Do It All Again - Rae, Corinne Bailey
I'd Fall in Love Tonight - Whittaker, Roger
I'd Give My Right Nut to Save Country Music - Driscoll, Ray
I'd Lie - Swift, Taylor
I'd Lie for You (And That's the Truth) - Meat Loaf
I'd Like To - Rae, Corinne Bailey
I'd Like to Have That One Back - Strait, George
I'd Like to Teach the World to Sing - New Seekers, The
I'd Like to Teach the World to Sing - No Way Sis
I'd Love to Change the World - Ten Years After
I'd Love to Lay You Down - Twitty, Conway
I'd Love to Lay You Down - Singletary, Daryle
I'd Love You All Over Again - Jackson, Alan
I'd Love You to Want Me - Lobo
I'd Never Find Another You - Fury, Billy
I'd Rather - Vandross, Luther
I'd Rather Be Gone - Williams, Hank Jr.
I'd Rather Be with You - Radin, Joshua
I'd Rather Go Blind - James, Etta
I'd Rather Jack - Reynolds Girls, The
I'd Rather Leave While I'm In - Coolidge, Rita
I'd Rather Love You - Pride, Charley
I'd Rather Miss You - Little Texas
I'd Rather Ride Around with You - McEntire, Reba
I'd Really Love to See You Tonight - England Dan & John Ford Coley
I'd Surrender All - Travis, Randy
I'd Wait for Life - Take That
I'll Always Be Right There - Adams, Bryan
I'll Always Come Back - Oslin, K.T.
I'll Always Love You - Martin, Dean
I'll Always Love You - Dayne, Taylor
I'll Be - McEntire, Reba
I'll Be - McCain, Edwin
I'll Be a Freak for You - Royalle Delite
I'll Be Alright Without You - Journey
I'll Be Around - Spinners, The
I'll Be Around - Sinatra, Frank
I'll Be Back - Presley, Elvis
I'll Be Back - Beatles, The
I'll Be Coming Back for More - Sheppard, T.G.
I'll Be Coming Home Next Year - Foo Fighters
I'll Be Doggone - Gaye, Marvin
I'll Be Good to You - Brothers Johnson, The
I'll Be Good to You [w/Chaka Khan] - Charles, Ray
I'll Be Good to You [w/Ray Charles] - Khan, Chaka
I'll Be Here Awhile - 311
I'll Be Home - Boone, Pat
I'll Be Home - Flamingos, The
I'll Be Home for Christmas - Standards
I'll Be Home for Christmas - Ronstadt, Linda
I'll Be Home for Christmas - Presley, Elvis
I'll Be Home for Christmas - Christmas
I'll Be Home for Christmas [Elvis] - Christmas
I'll Be Loving You - Collage
I'll Be Loving You - New Kids on the Block
I'll Be Missing You [w/Faith Evans] - Diddy
I'll Be Missing You [w/Puff Daddy] - Evans, Faith
I'll Be Ok - McFly
I'll Be Seeing You - Standards
I'll Be Seeing You - Traditional
I'll Be Seeing You - Stewart, Rod
I'll Be Seeing You - Sinatra, Frank
I'll Be That - Wayne, Jimmy
I'll Be There - Tuesdays, The
I'll Be There - Presley, Elvis
I'll Be There - Jackson Five, The
I'll Be There for You - Bon Jovi
I'll Be there for You [acoustic version] - Bon Jovi
I'll Be There for You [Friends theme] - Rembrandts, The
I'll Be There [w/Trey Lorenz] - Carey, Mariah
I'll Be True to You - Oak Ridge Boys, The
I'll Be Waiting - Kravitz, Lenny
I'll Be with You in Apple Blossom Time - Newton, Wayne
I'll Be Your Baby Tonight [w/Robert Palmer] - UB40
I'll Be Your Baby Tonight [w/UB40] - Palmer, Robert
I'll Be Your Everything - Youngstown
I'll Be Your Man - Blunt, James
I'll Be Your Shelter - Dayne, Taylor
I'll Come Back as Another Woman - Tucker, Tanya
I'll Come Runnin' - Smith, Connie
I'll Cover You - Show Tunes - Broadway - Rent
I'll Cry Instead - Beatles, The
I'll Die Tryin' - Lonestar
I'll Do Anything for You - Nesby, Ann
I'll Fly Away - Standards
I'll Fly Away - Southern
I'll Fly Away - Gospel/Christian
I'll Fly Away [high harmony] - Krauss, Alison
I'll Fly Away [low harmony] - Krauss, Alison
I'll Fly Away [standard version] - Show Tunes - Movies - O Brother Where Art Thou?
I'll Fly Away [w/Gillian Welch] - Krauss, Alison
I'll Fly for You - Spandau Ballet
I'll Fly with You - D'Agostino, Gigi
I'll Follow the Sun - Beatles, The
I'll Get By - Money, Eddie
I'll Get Even with You - Rimes, LeAnn
I'll Get Over You - Gayle, Crystal
I'll Get You - Beatles, The
I'll Give All My Love to You - Sweat, Keith
I'll Go Crazy - Brown, James
I'll Go Crazy - Griggs, Andy
I'll Go Down Loving You - Shenandoah
I'll Go on Alone - Robbins, Marty
I'll Go on Loving You - Jackson, Alan
I'll Go to My Grave Loving You - Statler Brothers, The
I'll Have a New Body (I'll Have a New Life) - Williams, Hank
I'll Have to Say I Love You in a Song - Croce, Jim
I'll Hold You in My Heart - Presley, Elvis
I'll Just Stay Here and Drink - Haggard, Merle
I'll Keep You Satisfied - Kramer, Billy J. & the Dakotas
I'll Leave This World Loving You - Shelton, Ricky Van
I'll Make Love to You - Boyz II Men
I'll Meet You at Midnight - Smokie
I'll Meet You Halfway - Partridge Family, The
I'll Need Someone to Hold Me When I Cry - Frickie, Janie
I'll Never Be Free [w/Kay Starr] - Ford, Tennessee Ernie
I'll Never Be Free [w/Tennessee Ernie Ford] - Starr, Kay
I'll Never Be the Same - Sinatra, Frank
